#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11026, 11,KE8EXM,    25.06, -61,  10, 6,  drogue,  -13.24,  95484.00,  497.98,  242.98,  -19.44, 21.0, 1.95, 4.08, 4.09,  -3.37,  -0.02,   2.42, -89.29,-127.26,  -1.10,  -1.14,  -0.06,   0.14, -96.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7289852, -83.7061464,   476.0, 2025, 11, 23, 18, 18,  6,      149,      210, 127,  45,   1.6,   0.9,   1.3,  0,  0, 29, 28,  0,  0, 35, 32, 36,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 24, 34,  0,  0, 39,  0
6, 11026, 11,KE8EXM,    25.15, -61,   8, 6,  drogue,  -14.71,  95707.00,  478.52,  223.53,  -23.38, 21.2, 1.95, 4.08, 4.09,  -4.97,   0.72,  -4.35, -69.40,  33.81, -33.63,  -1.02,   0.18,  -0.10,-114.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7289852, -83.7061464,   476.0, 2025, 11, 23, 18, 18,  6,      149,      210, 127,  45,   1.6,   0.9,   1.3,  0,  0, 29, 28,  0,  0, 35, 32, 36,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 24, 34,  0,  0, 39,  0
6, 11026, 11,KE8EXM,    25.23, -61,   8, 6,  drogue,  -14.71,  95707.00,  478.52,  223.53,  -23.38, 21.2, 2.01, 4.08, 4.09,  -4.97,   0.72,  -4.35, -69.40,  33.81, -33.63,  -1.02,   0.18,  -0.10,-114.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7289852, -83.7061464,   476.0, 2025, 11, 23, 18, 18,  6,      149,      210, 127,  45,   1.6,   0.9,   1.3,  0,  0, 29, 28,  0,  0, 35, 32, 36,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 24, 34,  0,  0, 39,  0
6, 11026, 11,KE8EXM,    26.06, -64,  10, 6,  drogue,  -14.71,  95707.00,  478.52,  223.53,  -23.38, 21.2, 2.01, 4.08, 4.09,  -4.97,   0.72,  -4.35, -69.40,  33.81, -33.63,  -1.02,   0.18,  -0.10,-114.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7288539, -83.7061134,   460.0, 2025, 11, 23, 18, 18,  7,      160,      207, 131,  40,   1.6,   0.9,   1.3,  0,  0, 37, 27,  0,  0, 33, 17, 29,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0, 39, 24, 24,  0,  0, 26,  0
6, 11026, 11,KE8EXM,    26.06, -60,   6, 6,  drogue,  -14.71,  95707.00,  478.52,  223.53,  -23.38, 21.2, 2.01, 4.08, 4.09,  -4.97,   0.72,  -4.35, -69.40,  33.81, -33.63,  -1.02,   0.18,  -0.10,-114.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7288539, -83.7061134,   460.0, 2025, 11, 23, 18, 18,  7,      160,      207, 131,  40,   1.6,   0.9,   1.3,  0,  0, 37, 27,  0,  0, 33, 17, 29,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0, 39, 24, 24,  0,  0, 26,  0
6, 11026, 11,KE8EXM,    26.16, -71,  14, 6,  drogue,  -13.73,  95998.00,  453.18,  198.19,  -21.89, 21.4, 2.01, 4.08, 4.09, -25.38,  21.68,  14.48, 903.50,   5.25, 236.39,  -1.08,   0.05,   0.11, -95.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7288539, -83.7061134,   460.0, 2025, 11, 23, 18, 18,  7,      160,      207, 131,  40,   1.6,   0.9,   1.3,  0,  0, 37, 27,  0,  0, 33, 17, 29,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0, 39, 24, 24,  0,  0, 26,  0
6, 11026, 11,KE8EXM,    26.24, -67,   7, 7,    main,  -13.73,  95998.00,  453.18,  198.19,  -21.89, 21.4, 2.31, 3.47, 4.08, -25.38,  21.68,  14.48, 903.50,   5.25, 236.39,  -1.08,   0.05,   0.11, -95.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7288539, -83.7061134,   460.0, 2025, 11, 23, 18, 18,  7,      160,      207, 131,  40,   1.6,   0.9,   1.3,  0,  0, 37, 27,  0,  0, 33, 17, 29,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0, 39, 24, 24,  0,  0, 26,  0
6, 11026, 11,KE8EXM,    27.06, -63,   7, 7,    main,  -13.73,  95998.00,  453.18,  198.19,  -21.89, 21.4, 2.31, 3.47, 4.08, -25.38,  21.68,  14.48, 903.50,   5.25, 236.39,  -1.08,   0.05,   0.11, -95.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7287257, -83.7060830,   449.0, 2025, 11, 23, 18, 18,  8,      171,      210, 134,  35,   1.5,   0.8,   1.3,  0,  0, 32, 35,  0,  0, 20, 33, 36,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 34, 29, 31,  0,  0, 35,  0
6, 11026, 11,KE8EXM,    27.06, -64,  10, 7,    main,  -13.73,  95998.00,  453.18,  198.19,  -21.89, 21.4, 2.31, 3.47, 4.08, -25.38,  21.68,  14.48, 903.50,   5.25, 236.39,  -1.08,   0.05,   0.11, -95.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7287257, -83.7060830,   449.0, 2025, 11, 23, 18, 18,  8,      171,      210, 134,  35,   1.5,   0.8,   1.3,  0,  0, 32, 35,  0,  0, 20, 33, 36,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 34, 29, 31,  0,  0, 35,  0
6, 11026, 11,KE8EXM,    27.17, -61,  10, 7,    main,   -0.98,  96273.00,  429.29,  174.30,  -15.85, 21.5, 2.31, 3.47, 4.08,   9.07,  -0.33,  -0.58,-220.89, 121.40, 227.23,  -0.19,   0.06,   0.10,   7.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7287257, -83.7060830,   449.0, 2025, 11, 23, 18, 18,  8,      171,      210, 134,  35,   1.5,   0.8,   1.3,  0,  0, 32, 35,  0,  0, 20, 33, 36,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 34, 29, 31,  0,  0, 35,  0
6, 11026, 11,KE8EXM,    27.25, -64,   9, 7,    main,   -0.98,  96273.00,  429.29,  174.30,  -15.85, 21.5, 2.01, 3.17, 4.09,   9.07,  -0.33,  -0.58,-220.89, 121.40, 227.23,  -0.19,   0.06,   0.10,   7.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7287257, -83.7060830,   449.0, 2025, 11, 23, 18, 18,  8,      171,      210, 134,  35,   1.5,   0.8,   1.3,  0,  0, 32, 35,  0,  0, 20, 33, 36,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 34, 29, 31,  0,  0, 35,  0
6, 11026, 11,KE8EXM,    28.06, -68,  17, 7,    main,   -0.98,  96273.00,  429.29,  174.30,  -15.85, 21.5, 2.01, 3.17, 4.09,   9.07,  -0.33,  -0.58,-220.89, 121.40, 227.23,  -0.19,   0.06,   0.10,   7.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7286280, -83.7060777,   433.0, 2025, 11, 23, 18, 18,  9,      179,      208, 136,  30,   1.6,   0.9,   1.3,  0,  0, 29, 26,  0,  0, 29, 29, 25,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 23, 33,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    28.06, -69,   7, 7,    main,   -0.98,  96273.00,  429.29,  174.30,  -15.85, 21.5, 2.01, 3.17, 4.09,   9.07,  -0.33,  -0.58,-220.89, 121.40, 227.23,  -0.19,   0.06,   0.10,   7.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7286280, -83.7060777,   433.0, 2025, 11, 23, 18, 18,  9,      179,      208, 136,  30,   1.6,   0.9,   1.3,  0,  0, 29, 26,  0,  0, 29, 29, 25,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 23, 33,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    28.18, -58,  10, 7,    main,   33.83,  96445.00,  414.38,  159.39,  -10.32, 21.5, 2.01, 3.17, 4.09,  94.04, -14.33,   7.28,-455.87, -12.82, 588.13,  -0.17,   0.16,   0.26,  15.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7286280, -83.7060777,   433.0, 2025, 11, 23, 18, 18,  9,      179,      208, 136,  30,   1.6,   0.9,   1.3,  0,  0, 29, 26,  0,  0, 29, 29, 25,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 23, 33,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    28.26, -68,   8, 7,    main,   33.83,  96445.00,  414.38,  159.39,  -10.32, 21.5, 2.01, 3.23, 4.09,  94.04, -14.33,   7.28,-455.87, -12.82, 588.13,  -0.17,   0.16,   0.26,  15.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7286280, -83.7060777,   433.0, 2025, 11, 23, 18, 18,  9,      179,      208, 136,  30,   1.6,   0.9,   1.3,  0,  0, 29, 26,  0,  0, 29, 29, 25,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28, 23, 33,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    29.06, -67,   7, 7,    main,   33.83,  96445.00,  414.38,  159.39,  -10.32, 21.5, 2.01, 3.23, 4.09,  94.04, -14.33,   7.28,-455.87, -12.82, 588.13,  -0.17,   0.16,   0.26,  15.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7285717, -83.7060384,   422.0, 2025, 11, 23, 18, 18, 10,      186,      209, 137,  27,   2.0,   0.8,   1.8,  0,  0, 30, 26,  0,  0, 36, 32, 31,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29, 22, 27,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    29.06, -71,   8, 7,    main,   33.83,  96445.00,  414.38,  159.39,  -10.32, 21.5, 2.01, 3.23, 4.09,  94.04, -14.33,   7.28,-455.87, -12.82, 588.13,  -0.17,   0.16,   0.26,  15.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7285717, -83.7060384,   422.0, 2025, 11, 23, 18, 18, 10,      186,      209, 137,  27,   2.0,   0.8,   1.8,  0,  0, 30, 26,  0,  0, 36, 32, 31,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29, 22, 27,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    29.19, -69,  11, 7,    main,    1.47,  96567.00,  403.82,  148.82,   -6.44, 21.6, 2.01, 3.23, 4.09,  10.70,   0.78,   0.93,-550.84,-128.78, 120.97,  -0.30,   0.21,   0.60,  45.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7285717, -83.7060384,   422.0, 2025, 11, 23, 18, 18, 10,      186,      209, 137,  27,   2.0,   0.8,   1.8,  0,  0, 30, 26,  0,  0, 36, 32, 31,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29, 22, 27,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    29.27, -70,   5, 7,    main,    1.47,  96567.00,  403.82,  148.82,   -6.44, 21.6, 2.01, 3.17, 4.09,  10.70,   0.78,   0.93,-550.84,-128.78, 120.97,  -0.30,   0.21,   0.60,  45.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7285717, -83.7060384,   422.0, 2025, 11, 23, 18, 18, 10,      186,      209, 137,  27,   2.0,   0.8,   1.8,  0,  0, 30, 26,  0,  0, 36, 32, 31,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29, 22, 27,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    30.06, -62,   8, 7,    main,    1.47,  96567.00,  403.82,  148.82,   -6.44, 21.6, 2.01, 3.17, 4.09,  10.70,   0.78,   0.93,-550.84,-128.78, 120.97,  -0.30,   0.21,   0.60,  45.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7285352, -83.7059846,   415.0, 2025, 11, 23, 18, 18, 11,      192,      211, 137,  24,   1.5,   0.8,   1.3,  0,  0, 22, 26,  0,  0, 28, 29, 31,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 27, 28,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    30.06, -62,   7, 7,    main,    1.47,  96567.00,  403.82,  148.82,   -6.44, 21.6, 2.01, 3.17, 4.09,  10.70,   0.78,   0.93,-550.84,-128.78, 120.97,  -0.30,   0.21,   0.60,  45.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7285352, -83.7059846,   415.0, 2025, 11, 23, 18, 18, 11,      192,      211, 137,  24,   1.5,   0.8,   1.3,  0,  0, 22, 26,  0,  0, 28, 29, 31,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 27, 28,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    30.06, -62,   6, 7,    main,    1.47,  96567.00,  403.82,  148.82,   -6.44, 21.6, 2.01, 3.17, 4.09,  10.70,   0.78,   0.93,-550.84,-128.78, 120.97,  -0.30,   0.21,   0.60,  45.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7285352, -83.7059846,   415.0, 2025, 11, 23, 18, 18, 11,      192,      211, 137,  24,   1.5,   0.8,   1.3,  0,  0, 22, 26,  0,  0, 28, 29, 31,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 27, 28,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    30.20, -64,   9, 7,    main,    0.98,  96632.00,  398.19,  143.20,   -6.26, 21.7, 2.01, 3.17, 4.09,  12.45,  -1.25,  -2.36,-111.39, -90.94,-137.02,  -0.20,   0.10,   0.12,   5.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7285352, -83.7059846,   415.0, 2025, 11, 23, 18, 18, 11,      192,      211, 137,  24,   1.5,   0.8,   1.3,  0,  0, 22, 26,  0,  0, 28, 29, 31,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 27, 28,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    30.28, -64,   6, 7,    main,    0.98,  96632.00,  398.19,  143.20,   -6.26, 21.7, 2.01, 3.10, 4.09,  12.45,  -1.25,  -2.36,-111.39, -90.94,-137.02,  -0.20,   0.10,   0.12,   5.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7285352, -83.7059846,   415.0, 2025, 11, 23, 18, 18, 11,      192,      211, 137,  24,   1.5,   0.8,   1.3,  0,  0, 22, 26,  0,  0, 28, 29, 31,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 27, 28,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    31.06, -64,   6, 7,    main,    0.98,  96632.00,  398.19,  143.20,   -6.26, 21.7, 2.01, 3.10, 4.09,  12.45,  -1.25,  -2.36,-111.39, -90.94,-137.02,  -0.20,   0.10,   0.12,   5.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7285029, -83.7059376,   410.0, 2025, 11, 23, 18, 18, 12,      198,      214, 136,  23,   1.6,   0.9,   1.3,  0,  0, 25, 27,  0,  0, 38, 19, 35,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 28, 28,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    31.06, -64,  10, 7,    main,    0.98,  96632.00,  398.19,  143.20,   -6.26, 21.7, 2.01, 3.10, 4.09,  12.45,  -1.25,  -2.36,-111.39, -90.94,-137.02,  -0.20,   0.10,   0.12,   5.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7285029, -83.7059376,   410.0, 2025, 11, 23, 18, 18, 12,      198,      214, 136,  23,   1.6,   0.9,   1.3,  0,  0, 25, 27,  0,  0, 38, 19, 35,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 28, 28,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    31.21, -64,  11, 7,    main,   -7.85,  96683.00,  393.78,  138.79,   -8.75, 21.7, 2.01, 3.10, 4.09,   3.62,  -1.66,   1.03,  51.27, -14.59, -27.40,  -0.25,  -0.14,   0.06,  15.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7285029, -83.7059376,   410.0, 2025, 11, 23, 18, 18, 12,      198,      214, 136,  23,   1.6,   0.9,   1.3,  0,  0, 25, 27,  0,  0, 38, 19, 35,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 28, 28,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    31.29, -64,   7, 7,    main,   -7.85,  96683.00,  393.78,  138.79,   -8.75, 21.7, 2.07, 3.10, 4.08,   3.62,  -1.66,   1.03,  51.27, -14.59, -27.40,  -0.25,  -0.14,   0.06,  15.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7285029, -83.7059376,   410.0, 2025, 11, 23, 18, 18, 12,      198,      214, 136,  23,   1.6,   0.9,   1.3,  0,  0, 25, 27,  0,  0, 38, 19, 35,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 28, 28,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    32.06, -63,   6, 7,    main,   -7.85,  96683.00,  393.78,  138.79,   -8.75, 21.7, 2.07, 3.10, 4.08,   3.62,  -1.66,   1.03,  51.27, -14.59, -27.40,  -0.25,  -0.14,   0.06,  15.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7284366, -83.7058567,   406.0, 2025, 11, 23, 18, 18, 13,      208,      222, 136,  21,   1.5,   0.8,   1.3,  0,  0, 26, 27,  0,  0, 32, 29, 28,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 27, 20,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    32.06, -63,   6, 7,    main,   -7.85,  96683.00,  393.78,  138.79,   -8.75, 21.7, 2.07, 3.10, 4.08,   3.62,  -1.66,   1.03,  51.27, -14.59, -27.40,  -0.25,  -0.14,   0.06,  15.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7284366, -83.7058567,   406.0, 2025, 11, 23, 18, 18, 13,      208,      222, 136,  21,   1.5,   0.8,   1.3,  0,  0, 26, 27,  0,  0, 32, 29, 28,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 27, 20,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    32.22, -62,   8, 7,    main,    1.47,  96814.00,  382.46,  127.47,   -8.58, 21.8, 2.07, 3.10, 4.08,  10.55,  -1.65,   4.33,  50.54,  34.30, -65.67,  -0.22,  -0.20,   0.24,  29.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7284366, -83.7058567,   406.0, 2025, 11, 23, 18, 18, 13,      208,      222, 136,  21,   1.5,   0.8,   1.3,  0,  0, 26, 27,  0,  0, 32, 29, 28,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 27, 20,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    32.30, -63,   7, 7,    main,    1.47,  96814.00,  382.46,  127.47,   -8.58, 21.8, 2.07, 3.10, 4.08,  10.55,  -1.65,   4.33,  50.54,  34.30, -65.67,  -0.22,  -0.20,   0.24,  29.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7284366, -83.7058567,   406.0, 2025, 11, 23, 18, 18, 13,      208,      222, 136,  21,   1.5,   0.8,   1.3,  0,  0, 26, 27,  0,  0, 32, 29, 28,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 27, 20,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    33.06, -68,   8, 7,    main,    1.47,  96814.00,  382.46,  127.47,   -8.58, 21.8, 2.07, 3.10, 4.08,  10.55,  -1.65,   4.33,  50.54,  34.30, -65.67,  -0.22,  -0.20,   0.24,  29.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7283807, -83.7057986,   401.0, 2025, 11, 23, 18, 18, 14,      216,      228, 137,  19,   1.5,   0.8,   1.3,  0,  0, 27, 27,  0,  0, 30, 28, 29,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 24, 24,  0,  0, 28,  0
6, 11026, 11,KE8EXM,    33.06, -67,   8, 7,    main,    1.47,  96814.00,  382.46,  127.47,   -8.58, 21.8, 2.07, 3.10, 4.08,  10.55,  -1.65,   4.33,  50.54,  34.30, -65.67,  -0.22,  -0.20,   0.24,  29.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7283807, -83.7057986,   401.0, 2025, 11, 23, 18, 18, 14,      216,      228, 137,  19,   1.5,   0.8,   1.3,  0,  0, 27, 27,  0,  0, 30, 28, 29,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 24, 24,  0,  0, 28,  0
6, 11026, 11,KE8EXM,    33.23, -63,   7, 7,    main,    1.96,  96903.00,  374.78,  119.79,   -7.67, 21.8, 2.07, 3.10, 4.08,   9.63,   4.27,  -3.99, 307.31, -65.37, -44.07,  -0.18,  -0.13,   0.30,  19.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7283807, -83.7057986,   401.0, 2025, 11, 23, 18, 18, 14,      216,      228, 137,  19,   1.5,   0.8,   1.3,  0,  0, 27, 27,  0,  0, 30, 28, 29,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 24, 24,  0,  0, 28,  0
6, 11026, 11,KE8EXM,    33.31, -64,   8, 7,    main,    1.96,  96903.00,  374.78,  119.79,   -7.67, 21.8, 2.07, 3.04, 4.09,   9.63,   4.27,  -3.99, 307.31, -65.37, -44.07,  -0.18,  -0.13,   0.30,  19.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  39.7283807, -83.7057986,   401.0, 2025, 11, 23, 18, 18, 14,      216,      228, 137,  19,   1.5,   0.8,   1.3,  0,  0, 27, 27,  0,  0, 30, 28, 29,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 24, 24,  0,  0, 28,  0
6, 11026, 11,KE8EXM,    34.06, -69,   6, 7,    main,    1.96,  96903.00,  374.78,  119.79,   -7.67, 21.8, 2.07, 3.04, 4.09,   9.63,   4.27,  -3.99, 307.31, -65.37, -44.07,  -0.18,  -0.13,   0.30,  19.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7283252, -83.7057495,   396.0, 2025, 11, 23, 18, 18, 15,      223,      233, 137,  17,   2.0,   0.8,   1.8,  0,  0, 27, 25,  0,  0, 30, 28, 27,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 26, 31,  0,  0, 28,  0
6, 11026, 11,KE8EXM,    34.06, -71,  11, 7,    main,    1.96,  96903.00,  374.78,  119.79,   -7.67, 21.8, 2.07, 3.04, 4.09,   9.63,   4.27,  -3.99, 307.31, -65.37, -44.07,  -0.18,  -0.13,   0.30,  19.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7283252, -83.7057495,   396.0, 2025, 11, 23, 18, 18, 15,      223,      233, 137,  17,   2.0,   0.8,   1.8,  0,  0, 27, 25,  0,  0, 30, 28, 27,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 26, 31,  0,  0, 28,  0
6, 11026, 11,KE8EXM,    34.24, -73,   7, 7,    main,   -0.98,  96998.00,  366.58,  111.59,   -7.29, 21.9, 2.07, 3.04, 4.09,  10.27,   2.18,   1.01,  27.65,  -0.67, -13.49,  -0.19,   0.19,   0.37,  24.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7283252, -83.7057495,   396.0, 2025, 11, 23, 18, 18, 15,      223,      233, 137,  17,   2.0,   0.8,   1.8,  0,  0, 27, 25,  0,  0, 30, 28, 27,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 26, 31,  0,  0, 28,  0
6, 11026, 11,KE8EXM,    34.32, -70,   7, 7,    main,   -0.98,  96998.00,  366.58,  111.59,   -7.29, 21.9, 2.07, 3.04, 4.08,  10.27,   2.18,   1.01,  27.65,  -0.67, -13.49,  -0.19,   0.19,   0.37,  24.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7283252, -83.7057495,   396.0, 2025, 11, 23, 18, 18, 15,      223,      233, 137,  17,   2.0,   0.8,   1.8,  0,  0, 27, 25,  0,  0, 30, 28, 27,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30, 26, 31,  0,  0, 28,  0
6, 11026, 11,KE8EXM,    35.06, -79,   9, 7,    main,   -0.98,  96998.00,  366.58,  111.59,   -7.29, 21.9, 2.07, 3.04, 4.08,  10.27,   2.18,   1.01,  27.65,  -0.67, -13.49,  -0.19,   0.19,   0.37,  24.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7282596, -83.7056963,   393.0, 2025, 11, 23, 18, 18, 16,      232,      241, 137,  16,   2.0,   0.8,   1.8,  0,  0, 27, 24,  0,  0, 28, 29, 27,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27, 26, 30,  0,  0, 29,  0
