#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 6205, 3,    36.96, 6,  drogue,   -1.33,  85469.00, 1412.39,  656.88,  -28.09, 32.6, 2.10, 4.17, 4.12
6, 6205, 3,    37.06, 6,  drogue,   -1.57,  85491.00, 1410.29,  654.77,  -28.24, 32.6, 2.10, 4.18, 4.11
6, 6205, 3,    37.16, 6,  drogue,   -1.78,  85534.00, 1406.18,  650.67,  -28.41, 32.6, 2.10, 4.17, 4.12
6, 6205, 3,    37.26, 6,  drogue,   -1.94,  85576.00, 1402.17,  646.66,  -28.58, 32.6, 2.10, 4.18, 4.11
6, 6205, 3,    37.36, 6,  drogue,   -2.03,  85570.00, 1402.75,  647.23,  -28.78, 32.6, 2.11, 4.17, 4.12
6, 6205, 3,    37.46, 6,  drogue,   -2.05,  85601.00, 1399.79,  644.27,  -29.00, 32.6, 2.11, 4.17, 4.11
6, 6205, 3,    37.56, 6,  drogue,   -2.00,  85651.00, 1395.02,  639.50,  -29.23, 32.6, 2.11, 4.17, 4.12
6, 6205, 3,    37.66, 6,  drogue,   -1.89,  85705.00, 1389.87,  634.35,  -29.44, 32.6, 2.11, 4.18, 4.11
6, 6205, 3,    37.76, 6,  drogue,   -1.74,  85691.00, 1391.20,  635.69,  -29.62, 32.6, 2.11, 4.18, 4.11
6, 6205, 3,    37.86, 6,  drogue,   -1.54,  85681.00, 1392.16,  636.64,  -29.80, 32.6, 2.12, 4.17, 4.11
6, 6205, 3,    37.96, 6,  drogue,   -1.30,  85749.00, 1385.68,  630.16,  -29.96, 32.6, 2.13, 4.17, 4.11
6, 6205, 3,    38.06, 6,  drogue,   -1.01,  85815.00, 1379.39,  623.87,  -30.11, 32.6, 2.12, 4.17, 4.12
6, 6205, 3,    38.16, 6,  drogue,   -0.68,  85832.00, 1377.77,  622.25,  -30.23, 32.6, 2.13, 4.18, 4.11
6, 6205, 3,    38.26, 6,  drogue,   -0.35,  85867.00, 1374.44,  618.92,  -30.29, 32.6, 2.14, 4.17, 4.12
6, 6205, 3,    38.36, 6,  drogue,   -0.05,  85912.00, 1370.16,  614.64,  -30.32, 32.6, 2.14, 4.17, 4.11
6, 6205, 3,    38.46, 6,  drogue,    0.18,  85927.00, 1368.73,  613.21,  -30.32, 32.6, 2.14, 4.17, 4.12
6, 6205, 3,    38.56, 6,  drogue,    0.33,  85934.00, 1368.06,  612.55,  -30.27, 32.6, 2.15, 4.18, 4.11
6, 6205, 3,    38.66, 6,  drogue,    0.40,  85958.00, 1365.78,  610.26,  -30.22, 32.6, 2.15, 4.17, 4.11
6, 6205, 3,    38.76, 6,  drogue,    0.38,  86020.00, 1359.89,  604.37,  -30.18, 32.6, 2.15, 4.17, 4.12
6, 6205, 3,    38.86, 6,  drogue,    0.28,  86086.00, 1353.61,  598.10,  -30.14, 32.6, 2.16, 4.18, 4.11
6, 6205, 3,    38.96, 6,  drogue,    0.10,  86150.00, 1347.54,  592.02,  -30.08, 32.6, 2.15, 4.17, 4.11
6, 6205, 3,    39.06, 6,  drogue,   -0.16,  86182.00, 1344.50,  588.98,  -30.04, 32.6, 2.15, 4.18, 4.11
6, 6205, 3,    39.16, 6,  drogue,   -0.47,  86206.00, 1342.22,  586.71,  -30.06, 32.6, 2.15, 4.17, 4.11
6, 6205, 3,    39.26, 6,  drogue,   -0.83,  86198.00, 1342.98,  587.47,  -30.11, 32.6, 2.15, 4.18, 4.11
6, 6205, 3,    39.36, 6,  drogue,   -1.20,  86216.00, 1341.27,  585.76,  -30.19, 32.6, 2.15, 4.17, 4.11
6, 6205, 3,    39.46, 6,  drogue,   -1.55,  86251.00, 1337.95,  582.44,  -30.30, 32.6, 2.16, 4.18, 4.11
6, 6205, 3,    39.56, 6,  drogue,   -1.86,  86262.00, 1336.91,  581.39,  -30.46, 32.6, 2.16, 4.17, 4.11
6, 6205, 3,    39.66, 6,  drogue,   -2.11,  86278.00, 1335.39,  579.88,  -30.67, 32.6, 2.16, 4.17, 4.11
6, 6205, 3,    39.76, 6,  drogue,   -2.30,  86280.00, 1335.20,  579.69,  -30.90, 32.6, 2.16, 4.18, 4.11
6, 6205, 3,    39.86, 6,  drogue,   -2.42,  86347.00, 1328.85,  573.34,  -31.12, 32.6, 2.16, 4.18, 4.11
6, 6205, 3,    39.96, 6,  drogue,   -2.45,  86399.00, 1323.93,  568.41,  -31.37, 32.6, 2.16, 4.18, 4.11
6, 6205, 3,    40.06, 6,  drogue,   -2.37,  86443.00, 1319.76,  564.24,  -31.64, 32.6, 2.16, 4.17, 4.12
6, 6205, 3,    40.16, 6,  drogue,   -2.17,  86472.00, 1317.02,  561.50,  -31.90, 32.6, 2.16, 4.18, 4.11
6, 6205, 3,    40.26, 6,  drogue,   -1.84,  86492.00, 1315.12,  559.61,  -32.15, 32.6, 2.16, 4.17, 4.11
6, 6205, 3,    40.36, 6,  drogue,   -1.40,  86518.00, 1312.66,  557.15,  -32.36, 32.6, 2.16, 4.17, 4.12
6, 6205, 3,    40.46, 6,  drogue,   -0.90,  86550.00, 1309.64,  554.12,  -32.50, 32.6, 2.16, 4.17, 4.11
6, 6205, 3,    40.56, 6,  drogue,   -0.39,  86583.00, 1306.52,  551.00,  -32.59, 32.6, 2.17, 4.18, 4.11
6, 6205, 3,    40.66, 6,  drogue,    0.12,  86678.00, 1297.54,  542.02,  -32.62, 32.6, 2.17, 4.18, 4.11
6, 6205, 3,    40.76, 6,  drogue,    0.64,  86713.00, 1294.23,  538.72,  -32.60, 32.6, 2.18, 4.17, 4.12
6, 6205, 3,    40.86, 6,  drogue,    1.17,  86729.00, 1292.72,  537.21,  -32.55, 32.6, 2.18, 4.17, 4.11
6, 6205, 3,    40.96, 6,  drogue,    1.72,  86744.00, 1291.31,  535.79,  -32.45, 32.6, 2.18, 4.17, 4.12
6, 6205, 3,    41.06, 6,  drogue,    2.25,  86793.00, 1286.68,  531.17,  -32.28, 32.6, 2.18, 4.17, 4.11
6, 6205, 3,    41.16, 6,  drogue,    2.70,  86864.00, 1279.98,  524.47,  -32.04, 32.6, 2.17, 4.18, 4.11
6, 6205, 3,    41.26, 6,  drogue,    3.03,  86880.00, 1278.48,  522.96,  -31.74, 32.6, 2.17, 4.17, 4.11
6, 6205, 3,    41.36, 6,  drogue,    3.21,  86926.00, 1274.14,  518.62,  -31.40, 32.6, 2.17, 4.18, 4.12
6, 6205, 3,    41.46, 6,  drogue,    3.24,  86939.00, 1272.91,  517.40,  -31.06, 32.6, 2.16, 4.18, 4.11
6, 6205, 3,    41.56, 6,  drogue,    3.14,  86952.00, 1271.69,  516.17,  -30.72, 32.6, 2.16, 4.17, 4.12
6, 6205, 3,    41.66, 6,  drogue,    2.93,  86995.00, 1267.64,  512.12,  -30.39, 32.6, 2.16, 4.18, 4.11
6, 6205, 3,    41.76, 6,  drogue,    2.66,  87052.00, 1262.27,  506.76,  -30.07, 32.6, 2.16, 4.18, 4.11
6, 6205, 3,    41.86, 6,  drogue,    2.35,  87048.00, 1262.65,  507.13,  -29.80, 32.6, 2.16, 4.17, 4.12
6, 6205, 3,    41.96, 6,  drogue,    2.06,  87056.00, 1261.90,  506.38,  -29.58, 32.6, 2.15, 4.17, 4.12
6, 6205, 3,    42.06, 6,  drogue,    1.80,  87106.00, 1257.19,  501.67,  -29.38, 32.6, 2.15, 4.17, 4.12
6, 6205, 3,    42.16, 6,  drogue,    1.57,  87152.00, 1252.86,  497.35,  -29.21, 32.6, 2.15, 4.17, 4.12
6, 6205, 3,    42.26, 6,  drogue,    1.35,  87206.00, 1247.79,  492.27,  -29.05, 32.6, 2.15, 4.17, 4.12
6, 6205, 3,    42.36, 6,  drogue,    1.14,  87207.00, 1247.69,  492.18,  -28.92, 32.6, 2.15, 4.17, 4.11
6, 6205, 3,    42.46, 6,  drogue,    0.93,  87233.00, 1245.25,  489.73,  -28.80, 32.6, 2.15, 4.17, 4.12
6, 6205, 3,    42.56, 6,  drogue,    0.73,  87266.00, 1242.15,  486.63,  -28.70, 32.6, 2.15, 4.17, 4.12
6, 6205, 3,    42.66, 6,  drogue,    0.57,  87295.00, 1239.42,  483.91,  -28.65, 32.6, 2.14, 4.17, 4.12
6, 6205, 3,    42.76, 6,  drogue,    0.46,  87318.00, 1237.26,  481.75,  -28.60, 32.6, 2.14, 4.17, 4.12
6, 6205, 3,    42.86, 6,  drogue,    0.38,  87375.00, 1231.91,  476.40,  -28.56, 32.6, 2.14, 4.17, 4.12
6, 6205, 3,    42.96, 6,  drogue,    0.32,  87408.00, 1228.82,  473.30,  -28.52, 32.6, 2.13, 4.17, 4.11
6, 6205, 3,    43.06, 6,  drogue,    0.28,  87421.00, 1227.60,  472.08,  -28.49, 32.6, 2.14, 4.18, 4.11
6, 6205, 3,    43.16, 6,  drogue,    0.23,  87448.00, 1225.06,  469.55,  -28.47, 32.6, 2.14, 4.18, 4.12
6, 6205, 3,    43.26, 6,  drogue,    0.18,  87463.00, 1223.66,  468.14,  -28.43, 32.6, 2.14, 4.18, 4.11
6, 6205, 3,    43.36, 6,  drogue,    0.13,  87499.00, 1220.28,  464.77,  -28.42, 32.6, 2.13, 4.17, 4.12
6, 6205, 3,    43.46, 6,  drogue,    0.10,  87538.00, 1216.63,  461.11,  -28.41, 32.6, 2.14, 4.17, 4.11
6, 6205, 3,    43.56, 6,  drogue,    0.07,  87594.00, 1211.38,  455.86,  -28.40, 32.6, 2.13, 4.17, 4.12
6, 6205, 3,    43.66, 6,  drogue,    0.04,  87625.00, 1208.48,  452.96,  -28.39, 32.6, 2.13, 4.17, 4.11
6, 6205, 3,    43.76, 6,  drogue,   -0.01,  87643.00, 1206.79,  451.28,  -28.39, 32.6, 2.13, 4.17, 4.11
6, 6205, 3,    43.86, 6,  drogue,   -0.09,  87671.00, 1204.17,  448.66,  -28.38, 32.6, 2.13, 4.18, 4.12
6, 6205, 3,    43.96, 6,  drogue,   -0.20,  87714.00, 1200.15,  444.63,  -28.37, 32.6, 2.13, 4.17, 4.12
6, 6205, 3,    44.06, 6,  drogue,   -0.32,  87732.00, 1198.46,  442.95,  -28.39, 32.6, 2.13, 4.17, 4.11
6, 6205, 3,    44.16, 6,  drogue,   -0.41,  87749.00, 1196.87,  441.36,  -28.44, 32.6, 2.13, 4.18, 4.11
6, 6205, 3,    44.26, 6,  drogue,   -0.47,  87771.00, 1194.82,  439.30,  -28.50, 32.6, 2.13, 4.17, 4.12
6, 6205, 3,    44.36, 6,  drogue,   -0.50,  87795.00, 1192.57,  437.06,  -28.53, 32.6, 2.14, 4.17, 4.12
6, 6205, 3,    44.46, 6,  drogue,   -0.53,  87819.00, 1190.33,  434.81,  -28.59, 32.6, 2.14, 4.17, 4.12
6, 6205, 3,    44.56, 6,  drogue,   -0.58,  87864.00, 1186.12,  430.61,  -28.65, 32.6, 2.15, 4.18, 4.11
6, 6205, 3,    44.66, 6,  drogue,   -0.65,  87892.00, 1183.51,  427.99,  -28.69, 32.6, 2.15, 4.17, 4.11
6, 6205, 3,    44.76, 6,  drogue,   -0.72,  87936.00, 1179.40,  423.88,  -28.73, 32.6, 2.15, 4.17, 4.11
6, 6205, 3,    44.86, 6,  drogue,   -0.78,  87985.00, 1174.83,  419.31,  -28.83, 32.6, 2.14, 4.17, 4.12
6, 6205, 3,    44.96, 6,  drogue,   -0.80,  88027.00, 1170.91,  415.39,  -28.93, 32.6, 2.14, 4.17, 4.12
6, 6205, 3,    45.06, 6,  drogue,   -0.81,  88036.00, 1170.07,  414.55,  -29.00, 32.6, 2.13, 4.17, 4.11
6, 6205, 3,    45.16, 6,  drogue,   -0.83,  88046.00, 1169.13,  413.62,  -29.08, 32.6, 2.13, 4.17, 4.11
6, 6205, 3,    45.26, 6,  drogue,   -0.86,  88073.00, 1166.62,  411.10,  -29.15, 32.6, 2.14, 4.18, 4.11
6, 6205, 3,    45.36, 6,  drogue,   -0.90,  88147.00, 1159.72,  404.20,  -29.24, 32.6, 2.13, 4.17, 4.11
6, 6205, 3,    45.46, 6,  drogue,   -0.93,  88185.00, 1156.18,  400.66,  -29.32, 32.6, 2.13, 4.18, 4.12
6, 6205, 3,    45.56, 6,  drogue,   -0.91,  88214.00, 1153.48,  397.96,  -29.43, 32.6, 2.14, 4.17, 4.12
6, 6205, 3,    45.66, 6,  drogue,   -0.84,  88198.00, 1154.97,  399.45,  -29.54, 32.6, 2.13, 4.17, 4.12
6, 6205, 3,    45.76, 6,  drogue,   -0.72,  88218.00, 1153.10,  397.59,  -29.63, 32.6, 2.13, 4.18, 4.11
6, 6205, 3,    45.86, 6,  drogue,   -0.57,  88262.00, 1149.01,  393.49,  -29.70, 32.6, 2.13, 4.17, 4.12
6, 6205, 3,    45.96, 6,  drogue,   -0.39,  88304.00, 1145.10,  389.58,  -29.77, 32.6, 2.13, 4.17, 4.11
6, 6205, 3,    46.06, 6,  drogue,   -0.21,  88338.00, 1141.94,  386.42,  -29.80, 32.6, 2.13, 4.17, 4.11
6, 6205, 3,    46.16, 6,  drogue,   -0.04,  88391.00, 1137.01,  381.49,  -29.82, 32.6, 2.13, 4.18, 4.12
6, 6205, 3,    46.26, 6,  drogue,    0.12,  88420.00, 1134.31,  378.80,  -29.83, 32.6, 2.13, 4.17, 4.12
6, 6205, 3,    46.36, 6,  drogue,    0.27,  88427.00, 1133.66,  378.14,  -29.81, 32.6, 2.13, 4.18, 4.11
6, 6205, 3,    46.46, 6,  drogue,    0.38,  88488.00, 1127.99,  372.48,  -29.78, 32.6, 2.12, 4.18, 4.11
6, 6205, 3,    46.56, 6,  drogue,    0.44,  88501.00, 1126.79,  371.27,  -29.74, 32.6, 2.12, 4.17, 4.12
6, 6205, 3,    46.66, 6,  drogue,    0.44,  88502.00, 1126.69,  371.18,  -29.69, 32.6, 2.12, 4.17, 4.12
6, 6205, 3,    46.76, 6,  drogue,    0.41,  88559.00, 1121.40,  365.88,  -29.62, 32.6, 2.12, 4.17, 4.11
6, 6205, 3,    46.86, 6,  drogue,    0.35,  88649.00, 1113.05,  357.53,  -29.55, 32.6, 2.12, 4.17, 4.12
6, 6205, 3,    46.96, 6,  drogue,    0.28,  88670.00, 1111.10,  355.58,  -29.58, 32.6, 2.11, 4.17, 4.11
6, 6205, 3,    47.06, 6,  drogue,    0.22,  88665.00, 1111.56,  356.05,  -29.54, 32.6, 2.11, 4.17, 4.11
6, 6205, 3,    47.16, 6,  drogue,    0.16,  88695.00, 1108.78,  353.27,  -29.50, 32.6, 2.11, 4.17, 4.12
6, 6205, 3,    47.26, 6,  drogue,    0.11,  88742.00, 1104.43,  348.91,  -29.47, 32.6, 2.10, 4.17, 4.12
6, 6205, 3,    47.36, 6,  drogue,    0.09,  88763.00, 1102.48,  346.96,  -29.47, 32.6, 2.10, 4.17, 4.11
6, 6205, 3,    47.46, 6,  drogue,    0.09,  88798.00, 1099.24,  343.72,  -29.49, 32.6, 2.09, 4.17, 4.12
6, 6205, 3,    47.56, 6,  drogue,    0.11,  88843.00, 1095.07,  339.55,  -29.49, 32.6, 2.09, 4.17, 4.12
6, 6205, 3,    47.66, 6,  drogue,    0.11,  88882.00, 1091.46,  335.94,  -29.46, 32.6, 2.08, 4.18, 4.11
6, 6205, 3,    47.76, 6,  drogue,    0.09,  88895.00, 1090.26,  334.74,  -29.42, 32.6, 2.08, 4.18, 4.11
6, 6205, 3,    47.86, 6,  drogue,    0.08,  88912.00, 1088.68,  333.17,  -29.42, 32.6, 2.08, 4.17, 4.11
6, 6205, 3,    47.96, 6,  drogue,    0.12,  88930.00, 1087.02,  331.50,  -29.43, 32.6, 2.08, 4.17, 4.11
6, 6205, 3,    48.06, 6,  drogue,    0.25,  88955.00, 1084.70,  329.19,  -29.44, 32.6, 2.08, 4.17, 4.12
6, 6205, 3,    48.16, 6,  drogue,    0.47,  88993.00, 1081.19,  325.67,  -29.44, 32.6, 2.07, 4.17, 4.12
6, 6205, 3,    48.26, 6,  drogue,    0.78,  89037.00, 1077.12,  321.61,  -29.39, 32.6, 2.07, 4.18, 4.11
6, 6205, 3,    48.36, 6,  drogue,    1.12,  89061.00, 1074.90,  319.39,  -29.31, 32.6, 2.06, 4.17, 4.11
6, 6205, 3,    48.46, 6,  drogue,    1.48,  89099.00, 1071.39,  315.88,  -29.23, 32.6, 2.06, 4.18, 4.11
6, 6205, 3,    48.56, 6,  drogue,    1.85,  89138.00, 1067.79,  312.27,  -29.07, 32.6, 2.06, 4.17, 4.12
6, 6205, 3,    48.66, 6,  drogue,    2.21,  89166.00, 1065.21,  309.69,  -28.87, 32.6, 2.06, 4.17, 4.11
6, 6205, 3,    48.76, 6,  drogue,    2.56,  89197.00, 1062.34,  306.83,  -28.64, 32.6, 2.05, 4.17, 4.12
6, 6205, 3,    48.86, 6,  drogue,    2.88,  89234.00, 1058.93,  303.41,  -28.41, 32.6, 2.05, 4.18, 4.11
6, 6205, 3,    48.96, 7,    main,    3.16,  89434.00, 1040.49,  284.98,  -28.13, 32.6, 2.09, 0.00, 4.11
6, 6205, 3,    48.96, 7,    main,    3.16,  89434.00, 1040.49,  284.98,  -28.13, 32.6, 2.09, 0.00, 4.11
6, 6205, 3,    49.06, 7,    main,    3.35,  89324.00, 1050.63,  295.11,  -27.77, 32.6, 2.18, 3.34, 4.13
6, 6205, 3,    49.16, 7,    main,    3.46,  89354.00, 1047.86,  292.35,  -27.41, 32.6, 2.25, 2.61, 4.11
6, 6205, 3,    49.26, 7,    main,    3.48,  89383.00, 1045.19,  289.68,  -27.05, 32.6, 2.20, 2.18, 4.12
6, 6205, 3,    49.36, 7,    main,    3.46,  89388.00, 1044.73,  289.22,  -26.70, 32.6, 2.17, 1.99, 4.11
6, 6205, 3,    49.46, 7,    main,    3.41,  89425.00, 1041.32,  285.81,  -26.36, 32.6, 2.13, 1.90, 4.11
6, 6205, 3,    49.56, 7,    main,    3.32,  89435.00, 1040.40,  284.89,  -26.02, 32.6, 2.12, 1.82, 4.11
6, 6205, 3,    49.66, 7,    main,    3.19,  89436.00, 1040.31,  284.79,  -25.68, 32.6, 2.10, 1.83, 4.11
6, 6205, 3,    49.76, 7,    main,    2.99,  89471.00, 1037.09,  281.57,  -25.32, 32.6, 2.08, 1.72, 4.11
6, 6205, 3,    49.86, 7,    main,    2.76,  89539.00, 1030.83,  275.31,  -25.03, 32.6, 2.07, 1.70, 4.12
6, 6205, 3,    49.96, 7,    main,    2.54,  89588.00, 1026.32,  270.80,  -24.76, 32.6, 2.06, 1.72, 4.11
6, 6205, 3,    50.06, 7,    main,    2.36,  89629.00, 1022.55,  267.03,  -24.51, 32.6, 2.05, 1.69, 4.11
6, 6205, 3,    50.16, 7,    main,    2.24,  89635.00, 1022.00,  266.48,  -24.29, 32.6, 2.04, 1.69, 4.12
6, 6205, 3,    50.26, 7,    main,    2.22,  89632.00, 1022.28,  266.76,  -24.08, 32.6, 2.02, 1.64, 4.12
6, 6205, 3,    50.36, 7,    main,    2.28,  89659.00, 1019.79,  264.28,  -23.87, 32.6, 2.02, 1.60, 4.12
6, 6205, 3,    50.46, 7,    main,    2.43,  89718.00, 1014.37,  258.86,  -23.65, 32.6, 2.01, 1.56, 4.12
6, 6205, 3,    50.56, 7,    main,    2.67,  89698.00, 1016.21,  260.69,  -23.43, 32.6, 2.02, 1.52, 4.12
6, 6205, 3,    50.66, 7,    main,    3.00,  89724.00, 1013.82,  258.30,  -23.18, 32.6, 2.02, 1.49, 4.12
6, 6205, 3,    50.76, 7,    main,    3.43,  89752.00, 1011.25,  255.73,  -22.88, 32.6, 2.02, 1.46, 4.12
6, 6205, 3,    50.86, 7,    main,    3.96,  89795.00, 1007.30,  251.79,  -22.54, 32.6, 2.02, 1.42, 4.11
6, 6205, 3,    50.96, 7,    main,    4.57,  89823.00, 1004.73,  249.22,  -22.22, 32.6, 2.02, 1.38, 4.12
6, 6205, 3,    51.06, 7,    main,    5.23,  89804.00, 1006.48,  250.96,  -21.74, 32.6, 2.02, 1.35, 4.11
6, 6205, 3,    51.16, 7,    main,    5.90,  89874.00, 1000.05,  244.54,  -21.21, 32.6, 2.02, 1.31, 4.12
6, 6205, 3,    51.26, 7,    main,    6.53,  89922.00,  995.65,  240.13,  -20.62, 32.6, 2.01, 1.28, 4.12
6, 6205, 3,    51.36, 7,    main,    7.09,  89963.00,  991.89,  236.38,  -19.95, 32.6, 2.02, 1.27, 4.11
6, 6205, 3,    51.46, 7,    main,    7.55,  89976.00,  990.70,  235.18,  -19.23, 32.6, 2.01, 1.24, 4.12
6, 6205, 3,    51.56, 7,    main,    7.91,  89975.00,  990.79,  235.28,  -18.46, 32.6, 2.01, 1.21, 4.12
6, 6205, 3,    51.66, 7,    main,    8.16,  89962.00,  991.98,  236.47,  -17.64, 32.6, 2.01, 1.16, 4.11
6, 6205, 3,    51.76, 7,    main,    8.29,  89968.00,  991.43,  235.92,  -16.80, 32.6, 2.01, 1.13, 4.12
6, 6205, 3,    51.86, 7,    main,    8.34,  90079.00,  981.26,  225.75,  -15.96, 32.5, 2.01, 1.10, 4.11
6, 6205, 3,    51.96, 7,    main,    8.30,  90084.00,  980.81,  225.29,  -15.12, 32.6, 2.01, 1.08, 4.11
6, 6205, 3,    52.06, 7,    main,    8.17,  90095.00,  979.80,  224.28,  -14.28, 32.6, 2.01, 1.05, 4.12
6, 6205, 3,    52.16, 7,    main,    7.93,  90104.00,  978.98,  223.46,  -13.44, 32.6, 2.01, 1.02, 4.11
6, 6205, 3,    52.26, 7,    main,    7.57,  90100.00,  979.34,  223.83,  -12.62, 32.6, 2.01, 1.01, 4.11
6, 6205, 3,    52.36, 7,    main,    7.09,  90109.00,  978.52,  223.00,  -11.84, 32.6, 2.01, 1.00, 4.11
6, 6205, 3,    52.46, 7,    main,    6.50,  90120.00,  977.51,  221.99,  -11.13, 32.6, 2.01, 0.99, 4.11
6, 6205, 3,    52.56, 7,    main,    5.84,  90138.00,  975.86,  220.35,  -10.46, 32.6, 2.01, 0.97, 4.12
6, 6205, 3,    52.66, 7,    main,    5.12,  90140.00,  975.68,  220.16,   -9.86, 32.6, 2.01, 0.96, 4.12
6, 6205, 3,    52.76, 7,    main,    4.39,  90141.00,  975.59,  220.07,   -9.35, 32.6, 2.01, 0.94, 4.11
6, 6205, 3,    52.86, 7,    main,    3.65,  90150.00,  974.77,  219.25,   -8.92, 32.5, 2.01, 0.92, 4.12
6, 6205, 3,    52.96, 7,    main,    2.94,  90153.00,  974.49,  218.97,   -8.56, 32.5, 2.01, 0.90, 4.12
6, 6205, 3,    53.06, 7,    main,    2.28,  90167.00,  973.21,  217.69,   -8.26, 32.5, 2.01, 0.89, 4.12
6, 6205, 3,    53.16, 7,    main,    1.69,  90184.00,  971.66,  216.14,   -8.04, 32.5, 2.01, 0.87, 4.12
6, 6205, 3,    53.26, 7,    main,    1.22,  90196.00,  970.56,  215.04,   -7.90, 32.5, 2.01, 0.85, 4.12
6, 6205, 3,    53.36, 7,    main,    0.84,  90176.00,  972.39,  216.87,   -7.81, 32.5, 2.01, 0.85, 4.11
6, 6205, 3,    53.46, 7,    main,    0.56,  90183.00,  971.75,  216.23,   -7.74, 32.5, 2.01, 0.80, 4.12
6, 6205, 3,    53.56, 7,    main,    0.35,  90196.00,  970.56,  215.04,   -7.69, 32.5, 2.01, 0.79, 4.12
6, 6205, 3,    53.66, 7,    main,    0.20,  90206.00,  969.64,  214.13,   -7.65, 32.5, 2.01, 0.78, 4.12
6, 6205, 3,    53.76, 7,    main,    0.12,  90223.00,  968.09,  212.57,   -7.63, 32.5, 2.01, 0.78, 4.12
6, 6205, 3,    53.86, 7,    main,    0.12,  90227.00,  967.72,  212.21,   -7.66, 32.5, 2.01, 0.78, 4.12
6, 6205, 3,    53.96, 7,    main,    0.20,  90238.00,  966.72,  211.20,   -7.66, 32.5, 2.01, 0.77, 4.11
6, 6205, 3,    54.06, 7,    main,    0.35,  90247.00,  965.89,  210.38,   -7.65, 32.5, 2.01, 0.76, 4.11
6, 6205, 3,    54.16, 7,    main,    0.52,  90258.00,  964.89,  209.37,   -7.62, 32.5, 2.01, 0.75, 4.11
6, 6205, 3,    54.26, 7,    main,    0.68,  90274.00,  963.43,  207.91,   -7.56, 32.5, 2.01, 0.74, 4.12
6, 6205, 3,    54.36, 7,    main,    0.82,  90277.00,  963.15,  207.64,   -7.48, 32.5, 2.01, 0.74, 4.12
6, 6205, 3,    54.46, 7,    main,    0.94,  90280.00,  962.88,  207.36,   -7.40, 32.5, 2.01, 0.72, 4.11
6, 6205, 3,    54.56, 7,    main,    1.04,  90294.00,  961.60,  206.08,   -7.30, 32.5, 2.01, 0.71, 4.12
6, 6205, 3,    54.66, 7,    main,    1.11,  90310.00,  960.14,  204.62,   -7.20, 32.5, 2.01, 0.71, 4.11
6, 6205, 3,    54.76, 7,    main,    1.14,  90320.00,  959.22,  203.71,   -7.08, 32.5, 2.01, 0.70, 4.11
6, 6205, 3,    54.86, 7,    main,    1.14,  90323.00,  958.95,  203.43,   -6.96, 32.5, 2.01, 0.69, 4.11
6, 6205, 3,    54.96, 7,    main,    1.09,  90328.00,  958.49,  202.97,   -6.83, 32.5, 2.01, 0.69, 4.11
6, 6205, 3,    55.06, 7,    main,    1.02,  90333.00,  958.03,  202.52,   -6.72, 32.5, 2.01, 0.67, 4.11
6, 6205, 3,    55.16, 7,    main,    0.92,  90341.00,  957.30,  201.79,   -6.62, 32.5, 2.01, 0.66, 4.11
6, 6205, 3,    55.26, 7,    main,    0.80,  90351.00,  956.39,  200.87,   -6.53, 32.5, 2.01, 0.64, 4.12
6, 6205, 3,    55.36, 7,    main,    0.66,  90354.00,  956.12,  200.60,   -6.44, 32.5, 2.01, 0.64, 4.12
6, 6205, 3,    55.46, 7,    main,    0.50,  90358.00,  955.75,  200.23,   -6.36, 32.5, 2.01, 0.64, 4.11
6, 6205, 3,    55.56, 7,    main,    0.33,  90366.00,  955.02,  199.50,   -6.32, 32.5, 2.01, 0.63, 4.11
6, 6205, 3,    55.66, 7,    main,    0.18,  90372.00,  954.47,  198.96,   -6.28, 32.5, 2.01, 0.63, 4.12
6, 6205, 3,    55.76, 7,    main,    0.04,  90381.00,  953.65,  198.13,   -6.27, 32.5, 2.01, 0.62, 4.12
6, 6205, 3,    55.86, 7,    main,   -0.08,  90377.00,  954.02,  198.50,   -6.27, 32.5, 2.01, 0.61, 4.11
6, 6205, 3,    55.96, 7,    main,   -0.18,  90383.00,  953.47,  197.95,   -6.28, 32.5, 2.00, 0.60, 4.12
6, 6205, 3,    56.06, 7,    main,   -0.24,  90393.00,  952.55,  197.04,   -6.30, 32.5, 2.00, 0.60, 4.12
6, 6205, 3,    56.16, 7,    main,   -0.28,  90398.00,  952.10,  196.58,   -6.33, 32.5, 2.00, 0.60, 4.12
6, 6205, 3,    56.26, 7,    main,   -0.30,  90407.00,  951.28,  195.76,   -6.37, 32.5, 2.00, 0.60, 4.11
6, 6205, 3,    56.36, 7,    main,   -0.30,  90414.00,  950.64,  195.12,   -6.40, 32.5, 2.00, 0.59, 4.12
6, 6205, 3,    56.46, 7,    main,   -0.29,  90430.00,  949.18,  193.66,   -6.43, 32.5, 2.00, 0.59, 4.11
6, 6205, 3,    56.56, 7,    main,   -0.26,  90440.00,  948.26,  192.75,   -6.46, 32.5, 2.00, 0.58, 4.12
6, 6205, 3,    56.66, 7,    main,   -0.23,  90447.00,  947.63,  192.11,   -6.49, 32.5, 2.00, 0.58, 4.11
6, 6205, 3,    56.76, 7,    main,   -0.19,  90449.00,  947.44,  191.93,   -6.51, 32.5, 2.00, 0.57, 4.12
6, 6205, 3,    56.86, 7,    main,   -0.14,  90454.00,  946.99,  191.47,   -6.53, 32.5, 2.00, 0.56, 4.12
