Time [s],Primary Continuity,Backup Continuity,Low Voltage [V],High Voltage [V],Linear Acceleration X [m/s^2],Linear Acceleration Y [m/s^2],Linear Acceleration Z [m/s^2],Altitude [m],Flight State,Accleration X [m/s^2],Accleration Y [m/s^2],Accleration Z [m/s^2],Gravity Acceleration X [m/s^2],Gravity Acceleration Y [m/s^2],Gravity Acceleration Z [m/s^2],Magnetic Field Strength X [uT],Magnetic Field Strength Y [uT],Magnetic Field Strength Z [uT],Gyro 1,Gyro 2,Gyro 3,Euler Angles 1,Euler Angles 2,Euler Angles 3,Quaternion 1,Quaternion 2,Quaternion 3,Quaternion 4,High Current [A],TemperaturePressure [hPa],Low Power [W],Low Current [A],High Power [W],,,,
330.15442,0,0,4.125,12.55375,-0.02,-0.03,-0.36,-0.06341,1,0.19,1.17,9.36,0.22,1.21,9.72,-77.1875,-193.25,-220.6875,-0.00218,-0.00218,0.00218,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-1.25,28.55254,995.85864,290,71.25,10,-0.30167,-9.93114,-0.32561
332.15405,0,0,4.1275,12.55375,-0.08,-0.06,-0.36,0.19024,1,0.13,1.14,9.36,0.22,1.21,9.72,-77.5625,-193.6875,-221,0,-0.00218,-0.00109,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,1.25,28.58476,995.83618,320,77.5,10,-0.21069,-9.89284,-0.31843
334.17566,0,0,4.08,12.55375,-0.06,-0.04,-0.36,0.15854,1,0.16,1.14,9.35,0.22,1.21,9.72,-77.875,-194.0625,-220.875,-0.00109,0.00327,0,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-1.25,28.57246,995.82373,700,173.75,0,-0.19872,-9.90481,-0.32801
336.19397,0,0,4.1275,12.555,-0.07,-0.06,-0.33,0.34878,1,0.14,1.14,9.39,0.22,1.21,9.72,-76.75,-193.6875,-220.25,-0.00109,0.00109,0.00109,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.5625,995.84741,310,73.75,0,-0.28012,-9.91917,-0.29928
338.20239,0,0,4.1275,12.55375,-0.04,-0.01,-0.37,0.2748,1,0.18,1.19,9.35,0.22,1.21,9.72,-76.375,-193.25,-220.5625,-0.00109,0.00218,0.00327,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.55488,995.84448,310,73.75,0,-0.21308,-9.90481,-0.27294
340.20996,0,0,4.1275,12.55375,-0.02,-0.05,-0.35,0.09512,1,0.19,1.15,9.37,0.22,1.21,9.72,-76.375,-193.25,-221,-0.00436,0.00109,0.00109,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,1.25,28.55,995.81812,310,75,10,-0.30167,-9.85932,-0.31843
342.21741,0,0,4.1275,12.55375,-0.08,-0.08,-0.35,0.56016,1,0.13,1.13,9.37,0.22,1.21,9.72,-77.875,-194.0625,-220.875,0.00109,0,-0.00218,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.53262,995.82471,310,75,0,-0.16759,-9.96227,-0.25857
344.22571,0,0,4.12625,12.55249,-0.05,-0.02,-0.38,0.34878,1,0.16,1.18,9.34,0.22,1.21,9.72,-76.375,-192.875,-220.5,0,0.00436,0.00109,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,1.25,28.52499,995.80469,290,71.25,10,-0.23224,-9.90481,-0.33279
346.23291,0,0,4.12875,12.555,-0.08,-0.07,-0.38,0.39106,1,0.13,1.13,9.34,0.22,1.21,9.72,-77.1875,-194.0625,-221,0,-0.00109,-0.00218,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.50527,995.80859,290,71.25,0,-0.27773,-9.89762,-0.32561
348.23999,0,0,4.1275,12.55375,-0.06,-0.06,-0.34,0.57073,1,0.16,1.14,9.38,0.22,1.21,9.72,-76.75,-194.0625,-221,0,0.00218,0,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.49277,995.81812,290,72.5,0,-0.21308,-9.92396,-0.29688
350.30811,0,0,4.12625,12.55375,-0.01,-0.04,-0.37,0.39106,1,0.21,1.16,9.35,0.22,1.21,9.72,-77.5625,-193.25,-219.75,-0.00218,-0.00218,0.00327,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,1.25,28.43789,995.81152,290,70,10,-0.29449,-9.93114,-0.34955
352.30774,0,0,4.12875,12.55375,-0.09,-0.05,-0.35,0.4439,1,0.12,1.15,9.37,0.22,1.21,9.72,-75.6875,-193.25,-220.5,-0.00218,-0.00436,0,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.47539,995.83862,290,71.25,0,-0.16281,-9.96706,-0.27294
354.30725,0,0,4.12875,12.555,0,-0.05,-0.36,0.39106,1,0.22,1.13,9.37,0.22,1.21,9.72,-76.75,-193.25,-220,0,0.00764,0.00327,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-2.5,28.46542,995.82837,290,71.25,30,-0.22745,-9.93833,-0.31125
356.31665,0,0,4.1275,12.55375,-0.02,-0.04,-0.37,-0.02114,1,0.18,1.16,9.35,0.21,1.21,9.72,-77.5625,-193.6875,-220.5,0.00218,-0.00982,-0.00436,2.25,1.1875,-7.0625,0.9978,0.06165,-0.01208,-0.01965,-1.25,28.44785,995.84497,290,72.5,10,-0.31843,-9.9096,-0.42856
358.32471,0,0,4.12625,12.55375,-0.03,-0.07,-0.36,-0.08455,1,0.14,1.14,9.36,0.18,1.21,9.72,-76.375,-193.6875,-220.375,0.00654,0.00654,0.00982,2.1875,1,-7.125,0.9978,0.06207,-0.01044,-0.01953,0,28.40058,995.80762,310,75,0,-0.08619,-9.88565,-0.29688
360.33252,0,0,4.1275,12.555,0.02,-0.04,-0.36,-0.04228,1,0.2,1.17,9.36,0.17,1.21,9.72,-77.1875,-193.6875,-221.6875,-0.00109,0.00109,0,2.1875,1,-7.125,0.9978,0.06207,-0.01038,-0.01947,0,28.35332,995.84668,310,73.75,0,-0.18914,-9.91917,-0.35674
362.34045,0,0,4.12625,12.55375,0,-0.06,-0.37,0.09512,1,0.17,1.14,9.35,0.17,1.21,9.72,-77.1875,-193.6875,-220.75,-0.00218,0,-0.00436,2.1875,1,-7.125,0.9978,0.06207,-0.01038,-0.01947,0,28.30859,995.87744,290,71.25,10,-0.22984,-9.9072,-0.29928
364.35217,0,0,4.12875,12.55375,0.04,-0.03,-0.39,-0.08455,1,0.22,1.18,9.36,0.17,1.21,9.72,-76.375,-193.6875,-219.875,0.00218,0.00109,0,2.1875,1,-7.125,0.9978,0.06207,-0.01038,-0.01947,0,28.28613,995.86523,290,70,0,-0.23224,-9.97424,-0.38068
366.36035,0,0,4.13,12.55375,-0.05,-0.03,-0.38,0.24309,1,0.14,1.21,9.34,0.17,1.21,9.72,-76.75,-193.25,-220.75,0,-0.00545,-0.00327,2.1875,1,-7.125,0.9978,0.06207,-0.01038,-0.01947,1.25,28.2662,995.83716,290,71.25,10,-0.22027,-9.89284,-0.30885
368.3678,0,0,4.1275,12.55375,0,-0.02,-0.39,0.10569,1,0.2,1.2,9.35,0.17,1.21,9.72,-77.1875,-194.375,-220.75,0,0.00764,0,2.1875,1,-7.125,0.9978,0.06207,-0.01038,-0.01947,-1.25,28.27129,995.83984,290,71.25,10,-0.22266,-9.91439,-0.33758
370.43616,0,0,4.12875,12.55375,0,-0.06,-0.37,0.2748,1,0.19,1.18,9.36,0.17,1.21,9.72,-77.1875,-193.25,-221.0625,0.00218,-0.00654,0.00764,2.25,1,-7.125,0.9978,0.06207,-0.01031,-0.01996,-1.25,28.2414,995.85059,290,70,10,-0.26815,-9.91439,-0.39025
372.43579,0,0,4.12625,12.55375,0.03,-0.05,-0.4,0.50732,1,0.2,1.16,9.32,0.17,1.21,9.72,-46.75,-118.25,-135.1875,0.00436,-0.00327,0.00545,2.375,1,-7.125,0.9978,0.06207,-0.01025,-0.021,0,28.24394,995.78613,310,73.75,0,2.1452,-9.4978,0.50518
374.4353,0,0,4.1275,12.55249,0.05,-0.1,-0.38,0.34878,1,0.22,1.11,9.34,0.17,1.21,9.72,-47,-117,-133.6875,0.00218,-0.00109,-0.00654,2.4375,1,-7.125,0.9978,0.06213,-0.01038,-0.02155,0,28.2164,995.84961,290,72.5,0,-0.24181,-9.90481,-0.35434
376.44141,0,0,4.12625,12.55375,-0.13,-0.01,-0.35,0.20081,1,0.04,1.2,9.37,0.17,1.21,9.72,-46.5625,-117.6875,-132.875,0.00327,0.00654,0.00109,2.4375,1,-7.125,0.9978,0.06213,-0.01019,-0.02124,-1.25,28.18652,995.84375,310,75,10,-0.07901,-9.89523,-0.28252
378.44885,0,0,4.1275,12.55375,0.1,0.03,-0.4,0.54959,1,0.27,1.24,9.32,0.17,1.21,9.72,-47.25,-117.25,-133.25,-0.00436,0.00327,0.00654,2.1875,1,-7.125,0.99786,0.06207,-0.01007,-0.01935,1.25,28.15664,995.83472,290,73.75,10,-0.35674,-9.91439,-0.4118
380.45703,0,0,4.1275,12.55375,-0.05,-0.17,-0.38,0.33821,1,0.07,1.04,9.34,0.13,1.21,9.72,-46.0625,-117.5,-133.875,-0.00436,0.00545,0.00545,1.75,0.75,-7.125,0.99792,0.06207,-0.00793,-0.01544,0,28.1543,995.85938,290,70,10,-0.14126,-9.94312,-0.23224
382.46375,0,0,4.12625,12.55375,0.07,0,-0.35,0.29593,1,0.2,1.21,9.37,0.13,1.21,9.73,-45.75,-116.25,-133.5625,0.00327,0.00545,0.01636,1.5,0.75,-7.0625,0.99799,0.06195,-0.00763,-0.01337,0,28.1666,995.78784,310,75,0,-0.25379,-9.84974,-0.3711
384.47144,0,0,4.1275,12.555,0.03,-0.05,-0.4,0.38049,1,0.11,1.16,9.32,0.08,1.21,9.73,-46.875,-116,-134.0625,0.00873,-0.00545,0.01309,1.3125,0.4375,-7.0625,0.99799,0.06201,-0.00488,-0.01196,0,28.18417,995.83203,310,75,0,-0.25857,-9.89045,-0.24421
386.47888,0,0,4.1275,12.55375,0.01,-0.11,-0.37,0.34878,1,0.12,1.11,9.35,0.1,1.22,9.72,-43.375,-116.0625,-131.875,0,0.00436,-0.00873,1.1875,0.625,-7.1875,0.99792,0.06274,-0.00629,-0.01056,0,28.18652,995.80811,310,73.75,0,-0.32801,-10.00058,-0.42617
388.48584,0,0,4.12875,12.55375,0.1,0.04,-0.36,0.46504,1,0.2,1.26,9.36,0.09,1.22,9.72,-42.1875,-116.875,-130.75,-0.00436,0.01309,-0.00327,0.9375,0.5625,-7.1875,0.99799,0.06268,-0.00549,-0.00861,0,28.1666,995.802,310,75,0,-0.21787,-9.90481,-0.38068
390.55359,0,0,4.12625,12.55375,0.12,-0.11,-0.37,0.48618,1,0.2,1.11,9.35,0.07,1.22,9.72,-42.875,-116.75,-131.375,-0.00218,-0.00109,0.00109,0.8125,0.4375,-7.1875,0.99799,0.06268,-0.00446,-0.00732,0,28.12187,995.79077,310,75,0,-0.33758,-9.87608,-0.25379
392.55322,0,0,4.1275,12.55375,0.07,0,-0.34,0.48618,1,0.15,1.21,9.38,0.08,1.22,9.72,-43.25,-116.375,-130.1875,0.00545,0.00218,0.02836,0.8125,0.5,-7.125,0.99799,0.06262,-0.00482,-0.00714,0,28.14179,995.7749,290,71.25,0,-0.18435,-9.97185,-0.33758
394.55273,0,0,4.12875,12.55375,0.05,-0.03,-0.36,0.38049,1,0.16,1.19,9.36,0.1,1.22,9.72,-42.875,-116.75,-130.5625,-0.00327,0,-0.00545,0.8125,0.625,-7.125,0.99799,0.06244,-0.00598,-0.00763,0,28.12695,995.83154,290,70,0,-0.26576,-9.92875,-0.30646
396.56543,0,0,4.12625,12.555,0.04,-0.05,-0.36,0.41219,1,0.15,1.17,9.36,0.1,1.22,9.72,-42.5,-116.375,-130.5,0,0.00109,0.00109,0.8125,0.625,-7.125,0.99799,0.06244,-0.00598,-0.00763,-1.25,28.11699,995.82104,310,73.75,10,-0.22505,-9.91439,-0.30406
398.57361,0,0,4.12625,12.55375,0.08,0.01,-0.38,0.42276,1,0.19,1.23,9.34,0.1,1.21,9.73,-43.5625,-117.1875,-130.0625,0.00654,0.00109,-0.00327,0.8125,0.625,-7.125,0.99805,0.06219,-0.00598,-0.00763,0,28.09707,995.79468,320,76.25,0,-0.21308,-9.91199,-0.35913
400.58142,0,0,4.1275,12.55375,0.03,-0.04,-0.37,0.36992,1,0.13,1.17,9.35,0.1,1.21,9.73,-42.875,-116.375,-131.25,-0.00654,-0.00109,0.00327,0.8125,0.625,-7.0625,0.99805,0.06201,-0.00598,-0.00763,0,28.08456,995.80933,310,75,0,-0.33279,-9.89523,-0.32561
402.58923,0,0,4.1275,12.55375,0.1,-0.13,-0.36,0.42276,1,0.21,1.08,9.36,0.1,1.21,9.73,-42.5,-117.1875,-130.5,-0.00109,-0.00109,0.00109,0.8125,0.625,-7.0625,0.99805,0.06207,-0.00598,-0.00763,0,28.06464,995.81396,310,73.75,0,-0.29209,-9.92396,-0.33998
404.59778,0,0,4.12625,12.55375,0.02,0,-0.38,0.50732,1,0.12,1.22,9.34,0.1,1.21,9.73,-42.0625,-117.1875,-130.5,0.00545,0,-0.00327,0.8125,0.625,-7.0625,0.99805,0.06207,-0.00598,-0.00763,-1.25,28.04726,995.80127,290,72.5,10,-0.11492,-9.93354,-0.33519
406.60547,0,0,4.07875,12.55375,0.06,-0.06,-0.37,0.43333,1,0.17,1.15,9.35,0.1,1.21,9.73,-42.5,-116.375,-130.25,-0.00436,-0.00109,0.00109,0.8125,0.625,-7.0625,0.99805,0.06207,-0.00598,-0.00763,0,28.03476,995.7915,290,122.5,0,-0.26097,-9.88326,-0.25618
408.6178,0,0,4.12875,12.55375,0.08,-0.04,-0.37,0.5813,1,0.16,1.18,9.34,0.1,1.21,9.73,-42.875,-117.1875,-132,0.00327,0,0,0.8125,0.625,-7.0625,0.99805,0.06207,-0.00598,-0.00763,0,28.0248,995.75708,550,70,0,-0.27054,-9.94072,-0.32561
410.68237,0,0,4.12625,12.555,0.04,-0.03,-0.36,0.57073,1,0.14,1.17,9.36,0.1,1.21,9.73,-43.25,-116.375,-130.75,-0.00109,0,-0.00109,0.8125,0.625,-7.0625,0.99805,0.06207,-0.00598,-0.00763,-1.25,27.97012,995.802,290,72.5,10,-0.27294,-9.88805,-0.25139
412.68201,0,0,4.1275,12.55375,0.06,-0.07,-0.41,0.5813,1,0.17,1.14,9.31,0.1,1.21,9.73,-43.25,-116.375,-131.0625,-0.00109,0.00109,0.00327,0.8125,0.625,-7.0625,0.99805,0.06207,-0.00598,-0.00763,-1.25,27.99746,995.76685,310,73.75,10,-0.18435,-9.9096,-0.28491
414.68152,0,0,4.1275,12.55375,0.05,0.09,-0.39,0.68699,1,0.13,1.29,9.35,0.1,1.21,9.73,-42.5,-117.5625,-131.5625,0.00327,0.00218,0.00109,0.8125,0.625,-7.0625,0.99805,0.06207,-0.00598,-0.00763,-1.25,27.99004,995.78467,310,75,10,-0.19872,-9.95269,-0.34237
416.69287,0,0,4.1275,12.55375,0.04,0,-0.36,0.56016,1,0.15,1.22,9.36,0.1,1.21,9.73,-42.5,-116.75,-130.25,-0.00218,0,0.00109,0.8125,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00763,0,27.98242,995.78833,310,73.75,0,-0.22745,-9.93593,-0.23703
418.70032,0,0,4.12625,12.55375,0.07,-0.1,-0.35,0.51789,1,0.18,1.1,9.37,0.1,1.21,9.73,-42.875,-117.1875,-131.0625,-0.00327,0,0.00109,0.8125,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00763,0,27.97754,995.8042,310,75,0,-0.28491,-9.88805,-0.30406
420.70813,0,0,4.12625,12.555,0.04,-0.05,-0.35,0.21138,1,0.15,1.15,9.37,0.1,1.21,9.73,-42.875,-116.375,-131.375,0.00654,0.00327,0,0.8125,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00763,0,27.97012,995.83887,320,76.25,0,-0.13408,-9.89762,-0.33519
422.71582,0,0,4.1275,12.55375,0.05,-0.01,-0.36,0.57073,1,0.16,1.19,9.36,0.1,1.21,9.73,-42.0625,-116.75,-130.25,-0.00218,-0.00109,0,0.8125,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00763,-1.25,27.96015,995.7981,310,73.75,10,-0.27533,-9.88565,-0.2466
424.72351,0,0,4.12625,12.55375,0.04,-0.07,-0.37,0.62358,1,0.15,1.13,9.35,0.1,1.21,9.73,-43.25,-116.75,-131.5,0,-0.00218,-0.00109,0.8125,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00763,0,27.96269,995.81519,310,73.75,0,-0.22984,-9.92875,-0.27054
426.7312,0,0,4.12625,12.55249,0.05,-0.01,-0.37,0.54959,1,0.16,1.19,9.35,0.1,1.21,9.73,-42.0625,-116.375,-130.6875,0.00218,0.00218,0.00327,0.8125,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00763,0,27.95273,995.82153,290,72.5,0,-0.19154,-9.95509,-0.33998
428.73926,0,0,4.1275,12.55375,0.05,-0.05,-0.36,0.53902,1,0.16,1.15,9.36,0.1,1.21,9.73,-77.1875,-194,-221.875,-0.00218,-0.00327,0.00109,0.8125,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00763,0,27.95273,995.80835,310,75,0,-0.24421,-9.93354,-0.2897
430.82703,0,0,4.12625,12.55375,0.04,-0.04,-0.36,0.68699,1,0.14,1.16,9.36,0.1,1.21,9.73,-77.1875,-193.5625,-221.875,0.00109,0.00109,0.00109,0.8125,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00763,0,27.88789,995.77905,310,75,0,-0.249,-9.92396,-0.34955
432.82861,0,0,4.12625,12.555,0.07,-0.01,-0.36,0.57073,1,0.18,1.19,9.36,0.1,1.21,9.73,-76.75,-193.5625,-220.25,-0.00109,0,-0.00109,0.8125,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00763,-1.25,27.93281,995.7749,320,77.5,10,-0.28012,-9.94791,-0.35674
434.85168,0,0,4.1275,12.55375,0.05,-0.06,-0.38,0.53902,1,0.16,1.14,9.34,0.1,1.21,9.73,-76.375,-194,-221.875,0.00218,0.00327,0,0.8125,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00763,0,27.92285,995.823,310,75,0,-0.25139,-9.88087,-0.30646
436.87,0,0,4.1275,12.55375,0.06,-0.04,-0.37,0.72927,1,0.17,1.16,9.35,0.1,1.21,9.73,-77.5625,-194.375,-221.375,-0.00218,0,-0.00109,0.8125,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00763,1.25,27.92773,995.79346,320,76.25,0,-0.22027,-9.91199,-0.34955
438.87805,0,0,4.12625,12.555,0.06,-0.07,-0.35,0.86667,1,0.17,1.13,9.38,0.1,1.21,9.73,-77.5625,-194.375,-221.375,0.00109,-0.00109,-0.00436,0.875,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00775,1.25,27.90781,995.75293,290,71.25,10,-0.23942,-9.92636,-0.2897
440.88647,0,0,4.1275,12.55375,0.03,-0.01,-0.37,0.64471,1,0.13,1.19,9.35,0.1,1.21,9.73,-47.0625,-117.0625,-133,0,-0.00109,-0.00109,0.875,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.008,1.25,27.90292,995.82959,310,75,10,-0.22745,-9.92157,-0.33758
442.89429,0,0,4.1275,12.55375,0.07,-0.04,-0.36,0.57073,1,0.17,1.16,9.36,0.1,1.21,9.73,-47.0625,-117.5,-133,-0.00218,0,0.00436,0.875,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00806,1.25,27.89531,995.78174,290,72.5,10,-0.21308,-9.92875,-0.29209
444.90222,0,0,4.1275,12.55375,0.06,-0.03,-0.39,0.60244,1,0.17,1.17,9.33,0.1,1.21,9.73,-47.0625,-117,-132.5,0.00109,0.00109,0.00109,0.875,0.625,-7.0625,0.99805,0.06189,-0.00598,-0.00806,-1.25,27.88046,995.79395,310,75,10,-0.23224,-9.95509,-0.26097
446.90955,0,0,4.12625,12.55375,0.05,0,-0.36,0.94065,1,0.16,1.21,9.36,0.1,1.21,9.73,-47.75,-116.375,-133.75,-0.00109,0.00545,-0.00436,0.8125,0.625,-7.0625,0.99805,0.06183,-0.00598,-0.00751,0,27.87305,995.7561,320,76.25,0,-0.21308,-9.89762,-0.32561
448.91736,0,0,4.12625,12.55375,0.06,-0.01,-0.37,0.76097,1,0.17,1.19,9.35,0.1,1.21,9.73,-46.25,-116.6875,-133.6875,-0.00218,-0.00654,-0.00218,0.8125,0.625,-7.0625,0.99805,0.06183,-0.00598,-0.00751,0,27.86797,995.7981,290,71.25,0,-0.18435,-9.93114,-0.33998
450.98608,0,0,4.12375,12.55375,0.05,-0.03,-0.37,0.77154,1,0.16,1.17,9.35,0.1,1.21,9.73,-46.6875,-117,-133.0625,0,-0.00327,0,0.8125,0.625,-7.0625,0.99805,0.06183,-0.00598,-0.00751,0,27.81328,995.74023,310,73.75,0,-0.2083,-9.91199,-0.30406
452.98572,0,0,4.12625,12.55375,0.07,-0.01,-0.36,0.77154,1,0.18,1.19,9.36,0.1,1.21,9.73,-47.0625,-117.375,-133.6875,0.00109,0,0.00109,0.8125,0.625,-7.0625,0.99805,0.06183,-0.00598,-0.00757,0,27.85312,995.74902,290,72.5,0,-0.2873,-9.92875,-0.35913
454.98523,0,0,4.1275,12.55375,0.06,-0.06,-0.35,0.81382,1,0.17,1.14,9.37,0.11,1.21,9.73,-46.875,-116.375,-133.0625,0,-0.00109,0.00218,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,1.25,27.83808,995.77124,290,71.25,10,-0.26336,-9.94312,-0.30885
456.99854,0,0,4.12625,12.55375,0.04,-0.04,-0.4,1.03577,1,0.15,1.16,9.32,0.11,1.21,9.73,-46.875,-117.5,-134,-0.00109,0.00327,-0.00109,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,-1.25,27.8332,995.79395,310,75,10,-0.21069,-9.91917,-0.31364
459.01221,0,0,4.1275,12.555,0.06,-0.01,-0.36,0.76097,1,0.2,1.14,9.34,0.11,1.21,9.73,-46.0625,-117.0625,-133.5625,-0.00109,-0.00218,0,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.82578,995.78198,290,72.5,0,-0.17717,-9.90481,-0.32082
461.02051,0,0,4.1275,12.555,0.03,-0.04,-0.38,0.99349,1,0.13,1.17,9.36,0.11,1.21,9.73,-46.0625,-117.5,-133.0625,0.00218,0.00218,0.00109,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,-1.25,27.81816,995.75854,290,70,0,-0.17717,-9.88565,-0.22027
463.02795,0,0,4.1275,12.555,0.08,-0.03,-0.35,0.84553,1,0.17,1.2,9.33,0.11,1.21,9.73,-46.0625,-116.375,-133.0625,0.00218,0.00327,0.00109,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.80078,995.7478,290,70,0,-0.16999,-9.90002,-0.33758
465.0354,0,0,4.12625,12.55375,0.05,-0.04,-0.38,0.80325,1,0.14,1.15,9.37,0.11,1.21,9.73,-46.5,-117.1875,-132.75,-0.00109,-0.00327,0,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,-2.5,27.7959,995.77637,290,72.5,30,-0.27054,-9.94791,-0.27773
467.04346,0,0,4.1275,12.55375,0.04,-0.02,-0.37,1.03577,1,0.15,1.17,9.35,0.11,1.21,9.73,-46.0625,-117.0625,-134.25,-0.00327,0.00327,0,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.79843,995.75391,290,70,0,-0.23703,-9.97424,-0.25379
469.05127,0,0,4.1275,12.55375,0.07,-0.02,-0.37,0.65528,1,0.18,1.2,9.36,0.11,1.21,9.73,-46.0625,-117.0625,-133,0.00218,-0.00218,-0.00109,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.78593,995.77173,290,71.25,0,-0.24181,-9.90242,-0.33998
471.12024,0,0,4.125,12.55375,0.02,-0.06,-0.36,0.8878,1,0.12,1.14,9.34,0.11,1.21,9.73,-47.1875,-116,-133.5,0,-0.00218,-0.00218,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,-1.25,27.73105,995.7644,320,72.5,10,-0.20351,-9.93354,-0.26815
473.11987,0,0,4.095,12.555,0.07,-0.01,-0.36,0.79268,1,0.18,1.19,9.36,0.11,1.21,9.73,-46.0625,-116,-133,0,0.00873,0.00109,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.76093,995.77515,1040,252.5,0,-0.21308,-9.93354,-0.33998
475.12476,0,0,4.12625,12.555,0.03,-0.04,-0.39,0.72927,1,0.13,1.17,9.35,0.11,1.21,9.73,-45.375,-117.0625,-133.375,0.00109,0,0,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.74609,995.76294,290,72.5,0,-0.21787,-9.86171,-0.2897
477.13269,0,0,4.12625,12.55249,0.09,-0.11,-0.35,0.8878,1,0.19,1.1,9.35,0.11,1.21,9.73,-46.0625,-117.0625,-133.875,-0.00109,0,0,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.74101,995.75586,290,71.25,0,-0.23703,-9.91199,-0.33519
479.14063,0,0,4.1275,12.55375,0.03,0.03,-0.35,0.82439,1,0.14,1.24,9.37,0.11,1.21,9.73,-45.6875,-117.0625,-133.75,0.00109,-0.00109,-0.00218,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,1.25,27.72363,995.76855,1040,71.25,10,-0.19632,-9.96945,-0.31125
481.14819,0,0,4.12625,12.55249,0.06,-0.1,-0.36,1.04634,1,0.17,1.12,9.35,0.11,1.21,9.73,-46.5,-116.375,-133,-0.00436,0,0,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.70625,995.74731,290,72.5,0,-0.26815,-9.97424,-0.25857
483.15637,0,0,4.12625,12.55249,0.05,-0.02,-0.37,0.66585,1,0.16,1.18,9.34,0.11,1.21,9.73,-45.375,-117.0625,-133.375,0.00218,0.00218,0.00218,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.69882,995.76245,290,71.25,0,-0.19154,-9.87608,-0.32561
485.1637,0,0,4.12625,12.55375,0.05,-0.01,-0.36,0.72927,1,0.15,1.22,9.37,0.11,1.21,9.73,-45.6875,-116.6875,-133,0.00218,-0.00109,0.00109,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.68633,995.74023,290,70,0,-0.22266,-9.94312,-0.29928
487.17175,0,0,4.12625,12.55375,0.06,-0.07,-0.36,0.76097,1,0.16,1.13,9.34,0.11,1.21,9.73,-45.6875,-116.6875,-133.5,-0.00327,-0.00109,0.00218,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.6789,995.77686,290,72.5,0,-0.23703,-9.91199,-0.27054
489.18005,0,0,4.1275,12.55375,0.04,0,-0.38,0.90894,1,0.16,1.2,9.35,0.11,1.21,9.73,-76.75,-194.25,-221.5625,0.00109,0,0.00109,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.67148,995.72827,290,71.25,0,-0.19872,-9.87368,-0.39744
491.24487,0,0,4.125,12.55375,0.04,-0.03,-0.36,0.83496,1,0.15,1.17,9.36,0.11,1.21,9.73,-77.0625,-194.25,-220.5625,-0.00218,-0.00109,-0.00109,0.6875,0.625,-7.0625,0.99805,0.06183,-0.0061,-0.00641,0,27.62167,995.76294,290,71.25,0,-0.26097,-9.93593,-0.33519
